ID,Group,Treatment,Replicate,Pairing date,Pair ID,Day egg laid,Date egg laid,Date of measure,Devt time,males,females,Total,Comments
F-F-2-42,F-F-2,F-F,2,01-Feb-24,42,1,02-Feb-24,01-Mar-24,28,0,0,0,NA
F-F-2-43,F-F-2,F-F,2,01-Feb-24,43,1,02-Feb-24,01-Mar-24,28,0,0,0,NA
F-F-2-44,F-F-2,F-F,2,01-Feb-24,44,1,02-Feb-24,01-Mar-24,28,0,0,0,NA
F-F-2-45,F-F-2,F-F,2,01-Feb-24,45,1,02-Feb-24,01-Mar-24,28,0,0,0,NA
F-F-2-46,F-F-2,F-F,2,01-Feb-24,46,1,02-Feb-24,01-Mar-24,28,0,0,0,NA
F-F-2-47,F-F-2,F-F,2,01-Feb-24,47,1,02-Feb-24,01-Mar-24,28,0,0,0,NA
F-F-2-48,F-F-2,F-F,2,01-Feb-24,48,1,02-Feb-24,01-Mar-24,28,0,0,0,NA
F-F-2-49,F-F-2,F-F,2,01-Feb-24,49,1,02-Feb-24,01-Mar-24,28,0,0,0,NA
F-F-2-50,F-F-2,F-F,2,01-Feb-24,50,1,02-Feb-24,01-Mar-24,28,0,0,0,NA
F-F-2-1,F-F-2,F-F,2,01-Feb-24,1,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-2,F-F-2,F-F,2,01-Feb-24,2,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-3,F-F-2,F-F,2,01-Feb-24,3,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-4,F-F-2,F-F,2,01-Feb-24,4,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-5,F-F-2,F-F,2,01-Feb-24,5,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-6,F-F-2,F-F,2,01-Feb-24,6,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-7,F-F-2,F-F,2,01-Feb-24,7,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-8,F-F-2,F-F,2,01-Feb-24,8,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-9,F-F-2,F-F,2,01-Feb-24,9,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-10,F-F-2,F-F,2,01-Feb-24,10,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-11,F-F-2,F-F,2,01-Feb-24,11,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-12,F-F-2,F-F,2,01-Feb-24,12,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-13,F-F-2,F-F,2,01-Feb-24,13,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-14,F-F-2,F-F,2,01-Feb-24,14,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-15,F-F-2,F-F,2,01-Feb-24,15,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-16,F-F-2,F-F,2,01-Feb-24,16,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-17,F-F-2,F-F,2,01-Feb-24,17,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-18,F-F-2,F-F,2,01-Feb-24,18,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-19,F-F-2,F-F,2,01-Feb-24,19,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-20,F-F-2,F-F,2,01-Feb-24,20,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-21,F-F-2,F-F,2,01-Feb-24,21,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-22,F-F-2,F-F,2,01-Feb-24,22,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-23,F-F-2,F-F,2,01-Feb-24,23,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-24,F-F-2,F-F,2,01-Feb-24,24,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-25,F-F-2,F-F,2,01-Feb-24,25,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-26,F-F-2,F-F,2,01-Feb-24,26,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-27,F-F-2,F-F,2,01-Feb-24,27,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-28,F-F-2,F-F,2,01-Feb-24,28,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-29,F-F-2,F-F,2,01-Feb-24,29,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-30,F-F-2,F-F,2,01-Feb-24,30,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-31,F-F-2,F-F,2,01-Feb-24,31,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-32,F-F-2,F-F,2,01-Feb-24,32,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-33,F-F-2,F-F,2,01-Feb-24,33,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-34,F-F-2,F-F,2,01-Feb-24,34,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-35,F-F-2,F-F,2,01-Feb-24,35,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-36,F-F-2,F-F,2,01-Feb-24,36,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-37,F-F-2,F-F,2,01-Feb-24,37,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-38,F-F-2,F-F,2,01-Feb-24,38,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-39,F-F-2,F-F,2,01-Feb-24,39,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-40,F-F-2,F-F,2,01-Feb-24,40,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-41,F-F-2,F-F,2,01-Feb-24,41,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-42,F-F-2,F-F,2,01-Feb-24,42,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-43,F-F-2,F-F,2,01-Feb-24,43,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-44,F-F-2,F-F,2,01-Feb-24,44,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-45,F-F-2,F-F,2,01-Feb-24,45,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-46,F-F-2,F-F,2,01-Feb-24,46,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-47,F-F-2,F-F,2,01-Feb-24,47,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-48,F-F-2,F-F,2,01-Feb-24,48,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-49,F-F-2,F-F,2,01-Feb-24,49,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-50,F-F-2,F-F,2,01-Feb-24,50,1,02-Feb-24,02-Mar-24,29,0,0,0,NA
F-F-2-1,F-F-2,F-F,2,01-Feb-24,1,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-2,F-F-2,F-F,2,01-Feb-24,2,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-3,F-F-2,F-F,2,01-Feb-24,3,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-4,F-F-2,F-F,2,01-Feb-24,4,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-5,F-F-2,F-F,2,01-Feb-24,5,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-6,F-F-2,F-F,2,01-Feb-24,6,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-7,F-F-2,F-F,2,01-Feb-24,7,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-8,F-F-2,F-F,2,01-Feb-24,8,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-9,F-F-2,F-F,2,01-Feb-24,9,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-10,F-F-2,F-F,2,01-Feb-24,10,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-11,F-F-2,F-F,2,01-Feb-24,11,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-12,F-F-2,F-F,2,01-Feb-24,12,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-13,F-F-2,F-F,2,01-Feb-24,13,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-14,F-F-2,F-F,2,01-Feb-24,14,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-15,F-F-2,F-F,2,01-Feb-24,15,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-16,F-F-2,F-F,2,01-Feb-24,16,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-17,F-F-2,F-F,2,01-Feb-24,17,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-18,F-F-2,F-F,2,01-Feb-24,18,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-19,F-F-2,F-F,2,01-Feb-24,19,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-20,F-F-2,F-F,2,01-Feb-24,20,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-21,F-F-2,F-F,2,01-Feb-24,21,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-22,F-F-2,F-F,2,01-Feb-24,22,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-23,F-F-2,F-F,2,01-Feb-24,23,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-24,F-F-2,F-F,2,01-Feb-24,24,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-25,F-F-2,F-F,2,01-Feb-24,25,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-26,F-F-2,F-F,2,01-Feb-24,26,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-27,F-F-2,F-F,2,01-Feb-24,27,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-28,F-F-2,F-F,2,01-Feb-24,28,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-29,F-F-2,F-F,2,01-Feb-24,29,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-30,F-F-2,F-F,2,01-Feb-24,30,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-31,F-F-2,F-F,2,01-Feb-24,31,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-32,F-F-2,F-F,2,01-Feb-24,32,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-33,F-F-2,F-F,2,01-Feb-24,33,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-34,F-F-2,F-F,2,01-Feb-24,34,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-35,F-F-2,F-F,2,01-Feb-24,35,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-36,F-F-2,F-F,2,01-Feb-24,36,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-37,F-F-2,F-F,2,01-Feb-24,37,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-38,F-F-2,F-F,2,01-Feb-24,38,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-39,F-F-2,F-F,2,01-Feb-24,39,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-40,F-F-2,F-F,2,01-Feb-24,40,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-41,F-F-2,F-F,2,01-Feb-24,41,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-42,F-F-2,F-F,2,01-Feb-24,42,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-43,F-F-2,F-F,2,01-Feb-24,43,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-44,F-F-2,F-F,2,01-Feb-24,44,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-45,F-F-2,F-F,2,01-Feb-24,45,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-46,F-F-2,F-F,2,01-Feb-24,46,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-47,F-F-2,F-F,2,01-Feb-24,47,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-48,F-F-2,F-F,2,01-Feb-24,48,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-49,F-F-2,F-F,2,01-Feb-24,49,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-50,F-F-2,F-F,2,01-Feb-24,50,1,02-Feb-24,03-Mar-24,30,0,0,0,NA
F-F-2-1,F-F-2,F-F,2,01-Feb-24,1,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-2,F-F-2,F-F,2,01-Feb-24,2,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-3,F-F-2,F-F,2,01-Feb-24,3,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-4,F-F-2,F-F,2,01-Feb-24,4,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-5,F-F-2,F-F,2,01-Feb-24,5,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-6,F-F-2,F-F,2,01-Feb-24,6,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-7,F-F-2,F-F,2,01-Feb-24,7,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-8,F-F-2,F-F,2,01-Feb-24,8,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-9,F-F-2,F-F,2,01-Feb-24,9,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-10,F-F-2,F-F,2,01-Feb-24,10,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-11,F-F-2,F-F,2,01-Feb-24,11,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-12,F-F-2,F-F,2,01-Feb-24,12,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-13,F-F-2,F-F,2,01-Feb-24,13,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-14,F-F-2,F-F,2,01-Feb-24,14,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-15,F-F-2,F-F,2,01-Feb-24,15,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-16,F-F-2,F-F,2,01-Feb-24,16,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-17,F-F-2,F-F,2,01-Feb-24,17,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-18,F-F-2,F-F,2,01-Feb-24,18,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-19,F-F-2,F-F,2,01-Feb-24,19,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-20,F-F-2,F-F,2,01-Feb-24,20,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-21,F-F-2,F-F,2,01-Feb-24,21,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-22,F-F-2,F-F,2,01-Feb-24,22,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-23,F-F-2,F-F,2,01-Feb-24,23,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-24,F-F-2,F-F,2,01-Feb-24,24,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-25,F-F-2,F-F,2,01-Feb-24,25,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-26,F-F-2,F-F,2,01-Feb-24,26,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-27,F-F-2,F-F,2,01-Feb-24,27,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-28,F-F-2,F-F,2,01-Feb-24,28,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-29,F-F-2,F-F,2,01-Feb-24,29,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-30,F-F-2,F-F,2,01-Feb-24,30,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-31,F-F-2,F-F,2,01-Feb-24,31,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-32,F-F-2,F-F,2,01-Feb-24,32,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-33,F-F-2,F-F,2,01-Feb-24,33,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-34,F-F-2,F-F,2,01-Feb-24,34,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-35,F-F-2,F-F,2,01-Feb-24,35,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-36,F-F-2,F-F,2,01-Feb-24,36,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-37,F-F-2,F-F,2,01-Feb-24,37,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-38,F-F-2,F-F,2,01-Feb-24,38,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-39,F-F-2,F-F,2,01-Feb-24,39,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-40,F-F-2,F-F,2,01-Feb-24,40,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-41,F-F-2,F-F,2,01-Feb-24,41,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-42,F-F-2,F-F,2,01-Feb-24,42,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-43,F-F-2,F-F,2,01-Feb-24,43,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-44,F-F-2,F-F,2,01-Feb-24,44,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-45,F-F-2,F-F,2,01-Feb-24,45,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-46,F-F-2,F-F,2,01-Feb-24,46,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-47,F-F-2,F-F,2,01-Feb-24,47,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-48,F-F-2,F-F,2,01-Feb-24,48,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-49,F-F-2,F-F,2,01-Feb-24,49,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-50,F-F-2,F-F,2,01-Feb-24,50,1,02-Feb-24,04-Mar-24,31,0,0,0,NA
F-F-2-1,F-F-2,F-F,2,01-Feb-24,1,2+,03-Feb-24,23-Feb-24,20,1,0,1,NA
F-F-2-2,F-F-2,F-F,2,01-Feb-24,2,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-3,F-F-2,F-F,2,01-Feb-24,3,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-4,F-F-2,F-F,2,01-Feb-24,4,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-5,F-F-2,F-F,2,01-Feb-24,5,2+,03-Feb-24,23-Feb-24,20,0,1,1,NA
F-F-2-6,F-F-2,F-F,2,01-Feb-24,6,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-7,F-F-2,F-F,2,01-Feb-24,7,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-8,F-F-2,F-F,2,01-Feb-24,8,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-9,F-F-2,F-F,2,01-Feb-24,9,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-10,F-F-2,F-F,2,01-Feb-24,10,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-11,F-F-2,F-F,2,01-Feb-24,11,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-12,F-F-2,F-F,2,01-Feb-24,12,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-13,F-F-2,F-F,2,01-Feb-24,13,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-14,F-F-2,F-F,2,01-Feb-24,14,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-15,F-F-2,F-F,2,01-Feb-24,15,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-16,F-F-2,F-F,2,01-Feb-24,16,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-17,F-F-2,F-F,2,01-Feb-24,17,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-18,F-F-2,F-F,2,01-Feb-24,18,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-19,F-F-2,F-F,2,01-Feb-24,19,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-20,F-F-2,F-F,2,01-Feb-24,20,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-21,F-F-2,F-F,2,01-Feb-24,21,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-22,F-F-2,F-F,2,01-Feb-24,22,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-23,F-F-2,F-F,2,01-Feb-24,23,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-24,F-F-2,F-F,2,01-Feb-24,24,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-25,F-F-2,F-F,2,01-Feb-24,25,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-26,F-F-2,F-F,2,01-Feb-24,26,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-27,F-F-2,F-F,2,01-Feb-24,27,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-28,F-F-2,F-F,2,01-Feb-24,28,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-29,F-F-2,F-F,2,01-Feb-24,29,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-30,F-F-2,F-F,2,01-Feb-24,30,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-31,F-F-2,F-F,2,01-Feb-24,31,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-32,F-F-2,F-F,2,01-Feb-24,32,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-33,F-F-2,F-F,2,01-Feb-24,33,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-34,F-F-2,F-F,2,01-Feb-24,34,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-35,F-F-2,F-F,2,01-Feb-24,35,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-36,F-F-2,F-F,2,01-Feb-24,36,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-37,F-F-2,F-F,2,01-Feb-24,37,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-38,F-F-2,F-F,2,01-Feb-24,38,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-39,F-F-2,F-F,2,01-Feb-24,39,2+,03-Feb-24,23-Feb-24,20,0,1,1,NA
F-F-2-40,F-F-2,F-F,2,01-Feb-24,40,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-41,F-F-2,F-F,2,01-Feb-24,41,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-42,F-F-2,F-F,2,01-Feb-24,42,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-43,F-F-2,F-F,2,01-Feb-24,43,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-44,F-F-2,F-F,2,01-Feb-24,44,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-45,F-F-2,F-F,2,01-Feb-24,45,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-46,F-F-2,F-F,2,01-Feb-24,46,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-47,F-F-2,F-F,2,01-Feb-24,47,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-48,F-F-2,F-F,2,01-Feb-24,48,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-49,F-F-2,F-F,2,01-Feb-24,49,2+,03-Feb-24,23-Feb-24,20,2,0,2,NA
F-F-2-50,F-F-2,F-F,2,01-Feb-24,50,2+,03-Feb-24,23-Feb-24,20,0,0,0,NA
F-F-2-1,F-F-2,F-F,2,01-Feb-24,1,2+,03-Feb-24,24-Feb-24,21,2,0,2,NA
F-F-2-2,F-F-2,F-F,2,01-Feb-24,2,2+,03-Feb-24,24-Feb-24,21,0,0,0,NA
F-F-2-3,F-F-2,F-F,2,01-Feb-24,3,2+,03-Feb-24,24-Feb-24,21,1,1,2,NA
F-F-2-4,F-F-2,F-F,2,01-Feb-24,4,2+,03-Feb-24,24-Feb-24,21,2,2,4,NA
F-F-2-5,F-F-2,F-F,2,01-Feb-24,5,2+,03-Feb-24,24-Feb-24,21,1,0,1,NA
F-F-2-6,F-F-2,F-F,2,01-Feb-24,6,2+,03-Feb-24,24-Feb-24,21,1,0,1,NA
F-F-2-7,F-F-2,F-F,2,01-Feb-24,7,2+,03-Feb-24,24-Feb-24,21,2,2,4,NA
F-F-2-8,F-F-2,F-F,2,01-Feb-24,8,2+,03-Feb-24,24-Feb-24,21,1,0,1,NA
F-F-2-9,F-F-2,F-F,2,01-Feb-24,9,2+,03-Feb-24,24-Feb-24,21,0,0,0,NA
F-F-2-10,F-F-2,F-F,2,01-Feb-24,10,2+,03-Feb-24,24-Feb-24,21,4,1,5,NA
F-F-2-11,F-F-2,F-F,2,01-Feb-24,11,2+,03-Feb-24,24-Feb-24,21,0,0,0,NA
F-F-2-12,F-F-2,F-F,2,01-Feb-24,12,2+,03-Feb-24,24-Feb-24,21,0,0,0,NA
F-F-2-13,F-F-2,F-F,2,01-Feb-24,13,2+,03-Feb-24,24-Feb-24,21,0,4,4,NA
F-F-2-14,F-F-2,F-F,2,01-Feb-24,14,2+,03-Feb-24,24-Feb-24,21,0,0,0,NA
F-F-2-15,F-F-2,F-F,2,01-Feb-24,15,2+,03-Feb-24,24-Feb-24,21,4,0,4,NA
F-F-2-16,F-F-2,F-F,2,01-Feb-24,16,2+,03-Feb-24,24-Feb-24,21,0,1,1,NA
F-F-2-17,F-F-2,F-F,2,01-Feb-24,17,2+,03-Feb-24,24-Feb-24,21,0,0,0,NA
F-F-2-18,F-F-2,F-F,2,01-Feb-24,18,2+,03-Feb-24,24-Feb-24,21,1,1,2,NA
F-F-2-19,F-F-2,F-F,2,01-Feb-24,19,2+,03-Feb-24,24-Feb-24,21,0,0,0,NA
F-F-2-20,F-F-2,F-F,2,01-Feb-24,20,2+,03-Feb-24,24-Feb-24,21,2,0,2,NA
F-F-2-21,F-F-2,F-F,2,01-Feb-24,21,2+,03-Feb-24,24-Feb-24,21,1,1,2,NA
F-F-2-22,F-F-2,F-F,2,01-Feb-24,22,2+,03-Feb-24,24-Feb-24,21,3,1,4,NA
F-F-2-23,F-F-2,F-F,2,01-Feb-24,23,2+,03-Feb-24,24-Feb-24,21,1,0,1,NA
F-F-2-24,F-F-2,F-F,2,01-Feb-24,24,2+,03-Feb-24,24-Feb-24,21,2,1,3,NA
F-F-2-25,F-F-2,F-F,2,01-Feb-24,25,2+,03-Feb-24,24-Feb-24,21,2,3,5,NA
